student_id,quiz_score,time_spent,retry_attempts,videos_watched,articles_read,quizzes_attempted,interactive_exercises,subject,past_quiz_scores,study_hours_per_week,days_since_last_revision,mistakes_made,study_time_preference,study_consistency,Revision_Urgency
485,73,41,5,4,8,2,5,History,"[48, 63, 83, 60, 60]",40,18.229547394400196,4.473464018090372,Afternoon,7.365552550374002,Moderate Revision Needed
176,38,7,0,12,7,0,0,Science,"[58, 51, 37, 84, 85]",34,4.323726971329507,2.2729963551066525,Afternoon,5.17060191215702,Moderate Revision Needed
339,100,26,1,15,2,3,0,Math,"[82, 74, 62, 48, 100]",27,0.0,4.593453133542356,Morning,5.6020920469113165,Moderate Revision Needed
381,54,60,0,4,7,8,5,History,"[94, 50, 87, 58, 47]",5,12.51943526430711,6.775739049272219,Morning,1.7990161627415793,Immediate Revision Needed
362,34,23,3,14,4,5,3,English,"[86, 74, 97, 93, 33]",23,17.151475963438493,0.35829450580385913,Afternoon,1.9326620038878257,Immediate Revision Needed
414,81,27,2,0,8,4,2,History,"[60, 48, 45, 94, 95]",36,6.776679927321559,4.3547400713474955,Morning,7.8019556649307145,Moderate Revision Needed
215,76,27,1,12,4,5,2,Math,"[78, 66, 37, 49, 44]",23,1.4640941673241024,11.371888759935297,Afternoon,6.727772544813002,Moderate Revision Needed
213,72,25,0,1,9,5,5,Programming,"[91, 53, 36, 47, 83]",30,25.607815062730563,6.470944078812124,Evening,3.469574747033922,Immediate Revision Needed
1,71,14,4,8,6,9,5,Math,"[100, 43, 95, 64, 52]",28,27.053515610488223,3.154018245116259,Morning,9.137571186903406,Immediate Revision Needed
57,60,19,0,4,9,1,3,English,"[75, 89, 64, 91, 85]",23,15.074387485966392,2.974177620239747,Evening,5.008907009821045,Moderate Revision Needed
163,38,52,0,11,2,9,3,Math,"[83, 98, 71, 35, 64]",26,26.201499179562376,10.366356314638683,Evening,7.700553938633934,Immediate Revision Needed
237,38,5,0,3,5,2,6,Math,"[36, 69, 30, 74, 77]",34,16.41423952283337,14.666174746088068,Evening,10.0,Immediate Revision Needed
113,62,43,1,12,7,10,4,English,"[61, 100, 62, 86, 69]",32,5.0120417159426305,12.734193104818598,Afternoon,7.191611698776934,Immediate Revision Needed
225,39,26,3,10,0,3,7,Programming,"[72, 88, 45, 57, 45]",3,16.129080009298473,3.1627846762952156,Evening,4.804253143622804,Moderate Revision Needed
236,58,54,2,6,8,7,4,Science,"[70, 87, 90, 49, 70]",35,19.120509515155515,10.174428061612787,Evening,1.5317092333626965,Immediate Revision Needed
388,80,55,3,16,8,3,4,Math,"[74, 86, 59, 49, 73]",14,5.584456913685748,5.4193755228247475,Evening,1.5017893956332038,Immediate Revision Needed
147,44,43,1,5,4,3,4,English,"[86, 44, 80, 91, 72]",22,12.411227929356972,13.686500748302203,Afternoon,3.547065238586536,Immediate Revision Needed
151,73,42,1,11,0,5,0,Programming,"[48, 72, 94, 46, 100]",35,20.29697987042602,15.979902046661039,Afternoon,5.520214067526314,Immediate Revision Needed
343,100,50,1,7,4,8,3,Math,"[56, 71, 60, 87, 94]",10,17.522527269004897,10.754135556568537,Morning,10.0,Immediate Revision Needed
101,61,52,0,8,4,6,6,History,"[91, 99, 82, 51, 45]",31,6.640728202530216,5.249401793325974,Morning,1.7811949346824014,Immediate Revision Needed
431,96,11,0,14,7,7,0,English,"[48, 79, 63, 90, 51]",27,17.693136301867643,15.314196224607068,Evening,4.904472553952143,Immediate Revision Needed
293,41,37,1,6,7,6,3,Programming,"[84, 56, 72, 89, 43]",6,31.873538773582844,1.687389122385072,Afternoon,3.891675786972452,Immediate Revision Needed
325,54,46,3,4,5,6,2,Math,"[42, 65, 34, 77, 93]",40,11.355013316807767,6.494210717381204,Afternoon,1.3619838858919695,Immediate Revision Needed
10,50,14,2,2,1,10,5,Math,"[93, 70, 76, 90, 90]",23,9.722347791352131,6.6572704949652906,Morning,4.659612789575759,Moderate Revision Needed
117,100,13,0,4,2,4,6,Math,"[71, 77, 52, 48, 74]",24,23.0449503066862,7.330644325347303,Morning,7.495169003176517,Immediate Revision Needed
52,92,59,5,9,0,4,4,History,"[41, 63, 84, 51, 79]",18,5.981667137492842,3.7681396701374146,Afternoon,5.021470972599392,Immediate Revision Needed
93,74,32,4,15,0,4,5,English,"[78, 47, 81, 98, 34]",14,15.30792576568938,5.710306564718396,Morning,3.8613258165629367,Immediate Revision Needed
228,88,11,5,7,2,3,0,Science,"[69, 68, 91, 85, 92]",10,12.78783562588146,0.0,Evening,5.991596581627791,Moderate Revision Needed
371,87,34,3,2,8,1,3,Math,"[45, 90, 58, 91, 42]",37,5.182171049340505,12.431614981722365,Morning,0.0,Immediate Revision Needed
21,94,31,2,7,4,4,6,Math,"[49, 81, 60, 51, 80]",31,18.35019664547901,5.550084313134224,Morning,2.520185359885411,Immediate Revision Needed
324,70,8,0,9,3,7,3,Math,"[67, 94, 59, 100, 63]",21,17.730530779150374,2.1308230136159043,Evening,5.93072288901521,Moderate Revision Needed
68,53,9,2,10,4,0,1,Programming,"[60, 44, 90, 60, 80]",15,8.134244983003054,9.764264847051365,Afternoon,3.459523705487566,Immediate Revision Needed
427,76,29,2,11,8,4,0,Math,"[50, 59, 60, 89, 77]",24,11.670825378488406,9.558916491785093,Evening,2.170033368604719,Moderate Revision Needed
162,82,50,5,11,5,5,1,Science,"[100, 46, 35, 69, 45]",15,20.567904579696467,4.741153416951114,Morning,3.1857939455426365,Immediate Revision Needed
265,95,45,2,3,11,5,2,History,"[47, 81, 52, 59, 81]",16,16.644419871696332,7.398248107125556,Afternoon,1.4780954577685161,Immediate Revision Needed
414,82,21,4,3,6,5,4,History,"[69, 46, 47, 91, 99]",28,2.8414927296171077,4.519367438240646,Morning,5.83346952101399,Moderate Revision Needed
171,64,13,1,0,4,10,0,Programming,"[85, 63, 71, 56, 99]",35,15.86611245941933,0.0,Morning,0.8023769988773283,Immediate Revision Needed
94,54,14,4,14,7,2,5,Science,"[58, 91, 65, 52, 41]",19,21.969005772227053,2.887432495123883,Evening,4.3927769460629,Immediate Revision Needed
21,99,33,2,7,5,5,5,Math,"[51, 70, 60, 46, 72]",25,19.621762953008318,6.392139981763412,Morning,1.5783907593460382,Immediate Revision Needed
360,80,44,1,3,1,5,4,Programming,"[73, 100, 60, 45, 50]",30,5.167452347627224,9.592885307602243,Morning,2.3864760919484405,Immediate Revision Needed
166,92,17,5,7,10,7,2,Programming,"[84, 61, 83, 60, 40]",37,29.188997551715307,5.306997466387478,Morning,7.151220118459998,Immediate Revision Needed
75,95,30,3,5,6,10,6,History,"[60, 93, 65, 40, 85]",9,22.146657111129144,11.132543831550798,Evening,3.246027726238335,Immediate Revision Needed
172,94,25,0,2,0,7,2,English,"[84, 67, 65, 75, 85]",10,28.9817556402732,13.625834835838281,Evening,6.820888972997267,Immediate Revision Needed
294,85,11,2,6,3,6,1,Programming,"[74, 96, 81, 94, 49]",33,19.03472696459496,11.852902708180398,Morning,10.0,Immediate Revision Needed
142,83,44,5,14,2,2,2,Programming,"[46, 68, 66, 61, 91]",19,6.074353400951932,0.0,Afternoon,0.24572642217792062,Immediate Revision Needed
420,60,40,4,10,2,6,3,Math,"[86, 78, 66, 56, 41]",15,25.46057054694657,0.0,Morning,5.5071906463994065,Immediate Revision Needed
175,59,41,3,9,0,3,6,Programming,"[98, 86, 50, 67, 86]",12,31.76135893449293,6.639859806779377,Afternoon,5.918522339669716,Immediate Revision Needed
157,71,18,1,8,5,6,2,History,"[40, 48, 92, 100, 60]",21,5.197925923332246,0.0,Afternoon,6.852451749766093,Moderate Revision Needed
454,71,40,0,13,1,6,3,English,"[57, 67, 78, 47, 94]",9,16.983764540433764,0.7325674265482733,Afternoon,2.960948406387213,Immediate Revision Needed
171,72,17,0,0,5,10,2,Programming,"[73, 68, 55, 60, 92]",40,6.762868306102325,0.0,Morning,2.610457133688437,Immediate Revision Needed
39,85,13,1,10,5,5,1,History,"[92, 100, 90, 66, 83]",20,17.01708972950975,14.73310326394284,Afternoon,0.0,Immediate Revision Needed
149,59,11,0,4,3,5,1,Math,"[68, 47, 54, 48, 75]",15,17.546109094883963,3.918326761417121,Morning,4.950798197483171,Moderate Revision Needed
318,62,30,0,9,11,2,3,Science,"[100, 75, 43, 98, 74]",33,4.714180412252055,14.670504096333996,Afternoon,10.0,Immediate Revision Needed
324,88,7,0,9,2,4,3,Math,"[77, 87, 76, 85, 68]",21,17.24396122641072,3.4795730763505714,Evening,7.182646374050353,Moderate Revision Needed
240,98,31,1,8,6,4,4,History,"[53, 87, 96, 46, 57]",32,14.350350424592492,1.3296823546861896,Evening,4.035190154902504,Moderate Revision Needed
442,97,25,5,0,2,0,6,History,"[64, 60, 30, 51, 63]",16,25.763914287212025,1.1177603646509613,Evening,4.544865530496103,Immediate Revision Needed
220,92,22,3,6,7,10,5,Math,"[61, 65, 99, 79, 96]",32,26.988995286727945,9.721475658125545,Afternoon,5.9560455326320065,Immediate Revision Needed
376,61,31,0,1,2,2,1,Math,"[39, 38, 100, 70, 46]",22,24.267329050206413,6.348505452734396,Evening,1.568766193646919,Immediate Revision Needed
263,95,18,1,7,0,1,0,History,"[67, 56, 68, 59, 95]",10,13.280611453247502,5.993137482569139,Afternoon,1.3236982473986512,Moderate Revision Needed
426,65,11,0,10,1,5,5,Programming,"[74, 34, 73, 45, 100]",13,16.186643554717044,3.640518757189199,Morning,0.8793309086941917,Immediate Revision Needed
374,79,47,2,8,3,10,0,Math,"[90, 74, 49, 74, 54]",17,20.00544023533789,11.96308442656193,Afternoon,0.0,Immediate Revision Needed
130,50,33,2,11,6,5,3,Science,"[36, 37, 50, 55, 71]",33,16.430982258401393,14.31077739184163,Afternoon,5.9344118456796195,Immediate Revision Needed
429,42,8,0,5,8,8,3,Science,"[49, 100, 75, 97, 69]",26,17.298313360310328,6.18124362095799,Morning,7.768231941725516,Moderate Revision Needed
231,87,37,3,0,7,7,2,History,"[93, 94, 79, 76, 100]",9,0.0,0.6830789371391142,Evening,5.229611313811637,Moderate Revision Needed
203,93,46,1,9,6,4,1,History,"[91, 70, 40, 93, 94]",24,8.682426580727864,13.834665323785707,Afternoon,0.7573693192172642,Immediate Revision Needed
336,88,45,1,2,5,8,1,Programming,"[56, 88, 56, 90, 68]",25,4.80318697087756,6.042199787852628,Evening,1.589950173920849,Immediate Revision Needed
447,86,1,5,12,11,3,5,History,"[68, 84, 46, 79, 86]",20,23.654956029820212,2.235511155482421,Morning,3.209278844143704,Immediate Revision Needed
14,63,29,3,9,1,8,7,English,"[63, 69, 88, 68, 86]",40,21.887477858858375,5.245891701699877,Morning,6.3214931222153945,Moderate Revision Needed
245,100,29,3,9,8,10,5,History,"[74, 57, 37, 100, 89]",4,28.46723387648138,5.505267313685685,Morning,6.111861454538197,Immediate Revision Needed
441,81,20,3,4,6,4,2,Math,"[52, 79, 61, 99, 53]",25,12.33301846436937,5.243690417574775,Afternoon,2.045742981852442,Immediate Revision Needed
101,50,51,0,7,2,6,7,History,"[84, 88, 77, 38, 39]",40,7.910940075750069,3.2552952476140513,Morning,3.1864188286654276,Immediate Revision Needed
186,83,41,2,16,6,8,5,Math,"[80, 91, 91, 55, 100]",40,28.749971386817112,10.138752049939884,Morning,7.7954303924371775,Immediate Revision Needed
99,57,34,0,9,3,6,2,History,"[58, 54, 54, 68, 49]",6,13.264689093849604,8.841324053519035,Afternoon,7.86458242291803,Moderate Revision Needed
403,55,33,3,13,6,6,4,Math,"[45, 37, 97, 76, 90]",33,6.016323891491044,12.561890282025447,Evening,8.640276601492117,Immediate Revision Needed
430,100,40,1,13,9,8,0,Programming,"[74, 95, 51, 76, 60]",27,23.185519203826985,7.02803209953141,Afternoon,1.794781575142693,Immediate Revision Needed
126,48,5,4,6,1,9,1,Programming,"[100, 82, 54, 36, 55]",28,9.580475339765181,14.468515504895816,Evening,6.388364304321422,Moderate Revision Needed
175,70,44,1,5,1,0,4,Programming,"[100, 72, 59, 68, 95]",13,23.46507938615263,10.031648283996487,Afternoon,6.9152997959514515,Immediate Revision Needed
58,36,30,1,4,6,2,4,Math,"[86, 58, 83, 89, 75]",21,5.641957835296077,11.611372379780029,Evening,3.3020436926953143,Immediate Revision Needed
95,72,37,0,2,4,1,6,History,"[93, 63, 80, 70, 64]",37,14.926313874678474,12.3577633529071,Morning,9.50005387004829,Immediate Revision Needed
321,87,38,2,12,8,6,5,Math,"[100, 100, 56, 56, 66]",10,6.713900813992098,6.65914694768869,Afternoon,8.720483301859613,Moderate Revision Needed
226,99,20,2,9,3,0,0,Programming,"[75, 41, 60, 92, 61]",28,7.171399870429543,3.568016892021671,Morning,8.625127241882396,Moderate Revision Needed
220,95,28,3,7,7,7,5,Math,"[64, 63, 91, 64, 97]",35,28.170189070647137,8.388644628629372,Afternoon,5.748125048666469,Immediate Revision Needed
423,60,25,2,11,1,3,2,English,"[72, 94, 57, 84, 43]",21,11.495377486156146,0.0,Morning,6.310997193663232,Moderate Revision Needed
358,81,24,2,15,1,1,2,Science,"[84, 52, 55, 88, 61]",32,19.676532772145855,7.9139237030678,Morning,5.3384611349194655,Immediate Revision Needed
363,54,34,4,14,9,5,7,History,"[60, 72, 78, 73, 74]",11,23.122874126980253,7.259032777709894,Morning,6.050260852873681,Immediate Revision Needed
205,72,48,0,11,2,4,5,Math,"[84, 85, 74, 98, 88]",21,24.88744408773662,11.631871929215384,Afternoon,4.564247134568325,Immediate Revision Needed
469,46,58,5,5,6,3,6,Math,"[83, 96, 97, 85, 69]",12,29.657993183994186,9.403496355697275,Afternoon,4.904730526048964,Immediate Revision Needed
264,57,18,0,9,2,7,3,History,"[82, 88, 68, 52, 97]",13,1.9538011281819543,8.042046886798058,Evening,8.423703459086783,Immediate Revision Needed
233,78,21,1,2,9,2,1,Science,"[86, 54, 60, 59, 46]",14,2.006162455375154,0.0,Evening,6.677706926368899,Low Urgency
282,37,7,0,8,7,8,4,Science,"[76, 63, 49, 40, 63]",20,0.0,14.061130494796789,Evening,7.742844390041326,Immediate Revision Needed
7,58,50,3,2,5,10,2,Science,"[33, 88, 70, 65, 60]",14,10.363486760725667,13.401411740518267,Afternoon,3.927244989075496,Immediate Revision Needed
331,63,16,1,8,11,3,5,Science,"[76, 65, 92, 59, 75]",10,17.599455694751775,2.6516600562838,Morning,3.95523754780946,Moderate Revision Needed
416,77,51,5,13,5,8,1,English,"[53, 54, 52, 80, 100]",36,20.33417895875254,5.7406474677074595,Morning,2.979400370686132,Immediate Revision Needed
207,73,16,2,12,8,3,6,Programming,"[63, 50, 74, 85, 54]",32,22.362864731835202,13.58377902120885,Morning,7.622439643879642,Immediate Revision Needed
290,66,24,0,5,3,7,4,Math,"[83, 69, 87, 53, 100]",15,6.498132446282345,14.09484927733665,Morning,1.9317750021206632,Immediate Revision Needed
118,79,36,1,10,0,6,3,Programming,"[60, 86, 98, 58, 88]",40,14.804191809803212,8.301532164002627,Morning,5.925633354244874,Moderate Revision Needed
92,90,25,0,2,8,3,4,Programming,"[100, 64, 88, 44, 91]",32,22.40546766720709,5.69731432309421,Afternoon,6.592836703444424,Moderate Revision Needed
264,57,10,2,7,2,4,3,History,"[73, 95, 69, 34, 100]",11,3.1422107387908937,6.264953052526502,Evening,10.0,Immediate Revision Needed
98,85,52,3,3,9,1,4,Science,"[67, 55, 45, 100, 82]",33,21.26851932850007,2.3669498918992096,Evening,5.497118662989967,Immediate Revision Needed
453,70,57,3,2,5,7,4,Math,"[47, 76, 57, 56, 60]",31,14.287961014889417,1.8919453856162662,Evening,10.0,Moderate Revision Needed
433,43,6,2,8,1,7,5,Science,"[88, 81, 71, 38, 77]",12,19.05011024296056,13.206066876327625,Evening,5.488139253578116,Immediate Revision Needed
433,52,6,0,12,2,8,4,Science,"[92, 81, 58, 48, 67]",9,24.64399813040909,11.003484288816708,Evening,4.512984236671732,Immediate Revision Needed
411,62,30,0,9,3,3,1,Math,"[90, 67, 100, 49, 47]",29,26.441932461865257,11.721240858783041,Evening,2.985068045722387,Immediate Revision Needed
451,82,4,1,12,1,7,2,English,"[90, 76, 100, 77, 59]",29,33.834646918789964,13.768221945586452,Evening,1.816196798408889,Immediate Revision Needed
93,66,34,3,12,0,3,4,English,"[62, 46, 65, 99, 39]",21,9.89987816528058,10.240585804388473,Morning,1.778301280012871,Immediate Revision Needed
445,94,15,1,8,1,2,4,English,"[66, 47, 68, 66, 89]",31,16.044116381142533,3.116916977736235,Morning,2.125847065449321,Immediate Revision Needed
261,85,55,3,11,8,0,0,Science,"[39, 69, 48, 83, 51]",32,20.540000810615204,5.332189988303074,Evening,4.382757853585301,Immediate Revision Needed
450,94,21,1,10,5,3,2,Science,"[45, 59, 86, 100, 88]",26,0.0,10.25735644681196,Afternoon,9.694904256433567,Immediate Revision Needed
278,95,30,2,9,8,4,3,English,"[74, 37, 58, 98, 58]",25,14.161238683441255,9.199337749471235,Morning,1.7269633244263962,Immediate Revision Needed
135,39,37,0,7,2,5,0,History,"[40, 45, 91, 55, 80]",16,3.623363549453954,12.031571672809086,Afternoon,6.090593606798945,Immediate Revision Needed
242,80,22,5,9,8,6,2,Science,"[53, 68, 96, 66, 49]",18,32.674641307079256,10.179551523931478,Afternoon,4.390341858301407,Immediate Revision Needed
47,86,56,4,13,7,4,0,History,"[65, 83, 52, 59, 100]",34,7.8849640405268175,1.984500979372865,Evening,7.897436576047479,Moderate Revision Needed
366,91,33,2,4,9,4,4,Programming,"[93, 60, 100, 99, 69]",18,4.586225284658514,4.36845479747162,Evening,3.482211582663978,Moderate Revision Needed
385,47,55,0,7,6,10,2,Math,"[97, 89, 85, 63, 92]",22,18.07963258510542,2.3573444598939326,Morning,7.849018022955034,Immediate Revision Needed
220,95,24,1,4,7,6,6,Math,"[77, 60, 90, 81, 87]",37,26.461792040246934,8.088345467968132,Afternoon,5.715379598623058,Immediate Revision Needed
243,60,37,2,2,4,0,3,Science,"[54, 69, 72, 57, 30]",40,30.44863961865158,0.3178761932235825,Morning,4.255204822823601,Immediate Revision Needed
494,72,28,0,9,8,8,3,Programming,"[63, 71, 42, 96, 69]",26,16.293027996667476,8.72324176877966,Morning,4.922765221121847,Immediate Revision Needed
311,91,27,0,13,1,7,7,Programming,"[60, 93, 48, 71, 57]",10,26.785614684443487,7.415141160637081,Morning,1.0636078060211835,Immediate Revision Needed
93,82,32,5,12,0,4,6,English,"[71, 52, 67, 96, 36]",18,14.228376830721913,5.615650196888643,Morning,3.8369846206193228,Immediate Revision Needed
288,100,26,1,8,8,3,3,Programming,"[77, 73, 58, 90, 69]",40,25.33844519655839,11.224068252080134,Afternoon,0.7057383087958423,Immediate Revision Needed
105,86,32,2,9,4,5,5,Programming,"[78, 47, 96, 50, 53]",27,2.480680284148538,1.0711299302535389,Evening,0.8485877774704489,Immediate Revision Needed
60,100,34,1,9,0,1,3,English,"[43, 50, 83, 62, 70]",29,24.974523033142027,16.72047642327629,Morning,8.872533359561212,Immediate Revision Needed
66,82,19,3,12,0,10,5,English,"[94, 53, 72, 86, 56]",18,11.64855871709424,1.6653914071567388,Morning,8.550041471107654,Moderate Revision Needed
364,73,59,0,13,10,2,5,Math,"[93, 51, 100, 100, 71]",10,13.761501356215597,3.8864389829259767,Evening,0.41580494887990915,Immediate Revision Needed
77,53,53,3,5,7,9,5,Math,"[49, 70, 100, 66, 38]",19,25.406912932331416,14.78296564841947,Afternoon,5.533889855503649,Immediate Revision Needed
6,46,8,3,11,6,2,1,Programming,"[54, 44, 83, 38, 88]",37,8.766130897172744,9.807653320781464,Morning,1.6581607625613035,Immediate Revision Needed
52,95,50,3,7,0,2,3,History,"[57, 65, 90, 61, 79]",22,2.1214511406983445,9.022531753599731,Afternoon,4.452737524739722,Immediate Revision Needed
235,47,25,4,6,7,5,2,English,"[71, 60, 54, 71, 95]",27,1.5168313641415012,0.0,Evening,9.459129575346598,Low Urgency
163,40,55,2,11,4,8,4,Math,"[89, 88, 67, 38, 68]",25,21.971307048876575,7.050758719938213,Evening,9.331757338187273,Immediate Revision Needed
191,77,41,2,8,7,9,5,History,"[44, 87, 41, 83, 72]",32,20.80821323747303,0.0,Evening,0.35005223449490597,Immediate Revision Needed
32,87,41,1,7,6,10,1,Math,"[66, 65, 68, 80, 42]",34,0.0,9.587524966348969,Afternoon,1.4973912596537526,Immediate Revision Needed
488,100,40,4,6,3,1,2,Programming,"[88, 43, 39, 41, 100]",32,10.70092619676479,6.188631456327998,Afternoon,10.0,Moderate Revision Needed
258,36,44,1,7,5,2,4,History,"[80, 67, 63, 94, 49]",8,10.604415210407879,0.0,Morning,0.39941006745440616,Immediate Revision Needed
81,89,48,2,11,0,4,3,English,"[74, 93, 43, 58, 97]",29,9.322166599383365,2.693171286858596,Afternoon,4.65300512624986,Moderate Revision Needed
326,83,51,3,8,9,2,3,Science,"[83, 57, 58, 68, 72]",8,21.777208651382768,8.645185516207182,Morning,0.9617874851785877,Immediate Revision Needed
237,46,12,1,6,7,2,4,Math,"[37, 73, 39, 59, 85]",40,19.24481957539705,15.081901008358368,Evening,9.37178084725966,Immediate Revision Needed
461,82,26,1,0,8,1,7,Programming,"[81, 100, 40, 75, 100]",27,13.04917489315332,4.659944970435004,Evening,6.370141134576391,Moderate Revision Needed
57,62,24,1,3,11,2,3,English,"[81, 97, 59, 84, 80]",28,11.560827139544244,1.274845819541565,Evening,5.815127330369437,Moderate Revision Needed
67,42,54,2,11,9,7,6,History,"[85, 53, 86, 87, 62]",34,4.223595046460968,4.377639892897465,Afternoon,0.7793259744789702,Immediate Revision Needed
219,100,17,3,16,0,7,0,Math,"[65, 81, 43, 81, 46]",33,5.04604643388873,10.146259475541143,Morning,6.0908431197008985,Moderate Revision Needed
316,53,2,1,6,3,4,2,English,"[92, 71, 58, 89, 48]",14,28.21214057741769,0.16139023626045804,Afternoon,2.292164194488309,Immediate Revision Needed
118,91,42,1,9,2,4,3,Programming,"[59, 70, 92, 68, 82]",40,22.332946927595714,5.169668225105672,Morning,5.062492256139713,Moderate Revision Needed
348,46,60,2,8,5,4,5,English,"[31, 87, 66, 57, 82]",6,28.079348830956405,5.311617760233242,Afternoon,5.080571778528583,Immediate Revision Needed
317,59,22,1,2,5,10,3,Science,"[97, 75, 82, 56, 48]",7,27.090376720325246,12.3102849051415,Morning,4.7946061823284385,Immediate Revision Needed
383,48,15,3,14,7,8,4,Programming,"[55, 91, 95, 53, 57]",16,23.830760834612825,6.4119706138770685,Evening,0.6225074997966062,Immediate Revision Needed
109,67,44,3,14,0,0,4,Science,"[92, 76, 62, 60, 40]",19,21.60191219052895,2.4009526472673555,Evening,9.194697088933427,Moderate Revision Needed
52,87,58,3,8,2,1,5,History,"[54, 58, 91, 56, 87]",14,7.897547680306223,6.508841961148704,Afternoon,2.4135660127366956,Immediate Revision Needed
391,79,20,4,12,10,4,2,History,"[39, 62, 88, 88, 41]",26,28.260881692213836,8.618612108311805,Afternoon,7.255182650687587,Immediate Revision Needed
31,43,39,3,15,7,10,2,Math,"[46, 100, 69, 63, 83]",7,11.726854625516768,0.8880595387545656,Morning,3.884353501785322,Immediate Revision Needed
50,52,20,0,9,0,10,2,English,"[92, 87, 60, 42, 46]",13,9.145243975954,9.60187552303276,Afternoon,6.773239763003677,Moderate Revision Needed
35,60,45,2,0,9,3,1,Programming,"[84, 100, 85, 41, 100]",30,4.664300740859341,11.546580704496103,Afternoon,4.955290207242492,Immediate Revision Needed
412,82,28,2,10,8,10,4,English,"[59, 96, 82, 72, 69]",40,22.768986007248454,1.1318642370313583,Morning,9.385396315241934,Immediate Revision Needed
453,61,50,3,3,6,5,5,Math,"[53, 66, 45, 49, 67]",36,15.210759863888335,2.995406223971055,Evening,8.038486105811126,Moderate Revision Needed
145,62,59,1,1,7,5,0,English,"[86, 81, 93, 62, 93]",27,16.329535321421847,7.421926625998554,Morning,0.32623813575092786,Immediate Revision Needed
21,85,32,3,10,3,2,6,Math,"[35, 88, 62, 37, 71]",30,12.217398853837867,2.266296830731417,Morning,0.004735169918962612,Immediate Revision Needed
147,57,37,1,5,3,4,2,English,"[84, 48, 90, 84, 63]",27,11.522359160484026,11.90668317350832,Afternoon,2.513280408279221,Immediate Revision Needed
175,71,46,1,8,2,0,5,Programming,"[100, 81, 49, 62, 81]",8,29.746011688889592,9.832911303421977,Afternoon,6.750517911269102,Immediate Revision Needed
122,81,19,1,0,2,4,1,Math,"[62, 81, 99, 87, 56]",10,8.74470653935186,7.055585502424794,Morning,4.708965749618354,Moderate Revision Needed
148,40,15,2,11,7,6,4,History,"[86, 58, 84, 34, 90]",7,21.3035305934718,4.108078946768611,Afternoon,9.327871926619885,Moderate Revision Needed
169,49,29,0,2,4,2,5,Programming,"[56, 65, 49, 43, 36]",32,9.215998299958304,2.155184845590983,Evening,8.096651660242337,Moderate Revision Needed
418,98,42,1,12,2,7,5,Programming,"[68, 62, 65, 55, 69]",37,21.845768808001555,0.0,Afternoon,4.7000527722413725,Moderate Revision Needed
237,48,7,0,5,5,4,5,Math,"[42, 72, 48, 71, 83]",36,18.77722623185025,15.29986766564593,Evening,9.564197851332732,Immediate Revision Needed
122,78,15,2,0,1,1,1,Math,"[55, 87, 87, 75, 66]",1,7.394442645159053,12.685940142793696,Morning,1.943003874098011,Moderate Revision Needed
293,41,45,1,4,4,9,3,Programming,"[89, 43, 63, 99, 50]",5,30.235302378886168,0.0,Afternoon,3.2781419512024597,Immediate Revision Needed
316,62,5,1,5,4,6,4,English,"[76, 74, 51, 91, 48]",21,26.847305359207784,0.0,Afternoon,2.8136717351770297,Immediate Revision Needed
5,87,8,3,13,1,4,2,History,"[73, 56, 99, 83, 62]",19,21.85535408742827,0.0,Afternoon,7.557049309833525,Immediate Revision Needed
165,72,31,2,12,7,6,4,History,"[70, 84, 100, 32, 80]",13,32.21442593830014,9.109362601502582,Evening,2.373089191591265,Immediate Revision Needed
284,86,49,0,7,10,2,0,English,"[92, 89, 51, 75, 81]",25,21.867115607835075,3.6308951291682496,Evening,5.44747947956128,Immediate Revision Needed
331,69,15,2,6,11,5,3,Science,"[71, 64, 92, 64, 71]",8,20.0587885012793,1.033516333904338,Morning,4.019381475688825,Moderate Revision Needed
447,79,9,3,14,10,2,4,History,"[53, 82, 42, 85, 97]",18,27.227491381401176,2.2498410187824427,Morning,3.8109423862731866,Immediate Revision Needed
399,87,58,4,0,8,4,0,Programming,"[78, 40, 69, 69, 100]",28,21.666827687269638,11.017667971339348,Evening,0.5335748201400768,Immediate Revision Needed
359,68,13,2,0,0,2,0,Science,"[83, 35, 72, 51, 84]",19,2.648309804992632,5.470535956448103,Morning,2.4573028656900746,Immediate Revision Needed
229,90,33,1,9,6,10,6,Programming,"[62, 84, 43, 71, 43]",9,28.313500894156498,11.31013387390793,Afternoon,7.269580103704513,Immediate Revision Needed
198,67,39,4,3,6,5,7,History,"[42, 71, 96, 35, 37]",14,4.0339725646038165,0.0,Morning,4.920448025941602,Moderate Revision Needed
288,93,24,0,8,8,4,2,Programming,"[76, 89, 58, 90, 79]",33,28.549672675912824,12.45976302045753,Afternoon,2.7516055865132136,Immediate Revision Needed
354,90,15,1,9,1,1,6,English,"[78, 98, 78, 59, 67]",23,3.972942503867281,1.9824842745524358,Afternoon,4.0894689028673055,Moderate Revision Needed
394,66,53,0,10,7,7,2,English,"[86, 70, 70, 44, 50]",4,11.529928572180827,10.950842192806645,Afternoon,2.3735907879344555,Immediate Revision Needed
293,46,44,1,5,7,6,2,Programming,"[77, 43, 63, 79, 51]",9,23.102945234916717,0.0,Afternoon,4.288091894757533,Immediate Revision Needed
469,47,57,5,4,4,0,4,Math,"[85, 83, 100, 84, 71]",19,21.037523833726176,8.587821331628579,Afternoon,3.337039757481917,Immediate Revision Needed
