student_id,quiz_score,time_spent,retry_attempts,videos_watched,articles_read,quizzes_attempted,interactive_exercises,subject,past_quiz_scores,study_hours_per_week,days_since_last_revision,mistakes_made,study_time_preference,study_consistency,Revision_Urgency
133,90,6,0,13,2,2,3,History,"[61, 75, 73, 69, 64]",9,6.0,6.0,Evening,7.0,Moderate Revision Needed
491,68,22,2,14,4,5,0,Science,"[63, 40, 50, 94, 60]",20,18.899546704168447,6.994434703694169,Afternoon,7.965797771337051,Moderate Revision Needed
275,40,31,3,12,4,2,3,Math,"[53, 89, 59, 89, 87]",34,0.09649269425059503,12.909038756744536,Morning,5.989348854259731,Immediate Revision Needed
186,88,40,2,14,6,7,4,Math,"[71, 81, 90, 53, 97]",36,24.0,9.0,Morning,6.0,Immediate Revision Needed
42,55,36,4,0,8,6,2,Programming,"[92, 69, 74, 74, 88]",14,2.0,5.0,Evening,3.0,Immediate Revision Needed
197,68,53,4,12,0,1,0,English,"[63, 65, 56, 46, 52]",37,12.819061827824576,3.023378035729643,Morning,2.067798425224708,Immediate Revision Needed
109,57,43,4,12,1,1,4,Science,"[87, 80, 58, 61, 44]",24,18.0,0.0,Evening,9.0,Moderate Revision Needed
89,68,20,1,10,9,2,2,History,"[84, 94, 40, 56, 42]",32,23.277182384651166,13.857907787371795,Afternoon,1.3038504929009263,Immediate Revision Needed
57,57,23,0,4,9,3,3,English,"[80, 87, 58, 87, 78]",24,11.0,0.0,Evening,6.0,Moderate Revision Needed
406,51,22,0,9,6,4,4,English,"[86, 56, 56, 93, 65]",27,18.0,0.0,Evening,9.0,Moderate Revision Needed
443,45,25,1,2,6,7,2,Math,"[87, 94, 50, 52, 98]",37,15.0,9.0,Evening,4.0,Moderate Revision Needed
258,41,47,1,5,6,3,5,History,"[71, 75, 71, 94, 54]",11,14.850603860875019,0.0,Morning,0.8282697745823111,Immediate Revision Needed
498,63,42,2,0,7,7,1,English,"[84, 42, 51, 42, 81]",22,27.104749087912616,0.13457763542414453,Morning,7.914875382407799,Immediate Revision Needed
25,69,56,3,2,7,7,5,History,"[93, 57, 65, 45, 43]",38,13.0,2.0,Morning,2.0,Immediate Revision Needed
468,97,5,1,14,7,1,6,Math,"[62, 55, 53, 49, 46]",10,23.0,9.0,Afternoon,8.0,Immediate Revision Needed
40,67,10,3,0,8,6,1,Programming,"[90, 40, 71, 64, 68]",28,17.963091247784927,4.134360599792199,Evening,3.937958418491911,Moderate Revision Needed
32,97,37,1,5,8,9,0,Math,"[61, 68, 61, 83, 48]",35,2.9296895128894347,10.656519896151986,Afternoon,0.9637373486408609,Immediate Revision Needed
119,80,38,4,6,5,4,4,Programming,"[51, 46, 98, 42, 49]",24,14.993413609209462,7.7630369833375354,Evening,6.126990394678124,Moderate Revision Needed
195,54,40,2,9,3,9,3,English,"[73, 68, 87, 86, 52]",33,7.081197260830092,11.917364194495288,Morning,1.8308253966949872,Immediate Revision Needed
427,86,32,2,10,6,3,0,Math,"[47, 63, 54, 82, 70]",26,12.324842126556497,6.3876542674584424,Evening,3.951155729793804,Moderate Revision Needed
339,99,24,0,14,1,4,0,Math,"[88, 67, 64, 55, 94]",27,2.0,5.0,Morning,6.0,Moderate Revision Needed
52,90,54,4,7,0,3,4,History,"[51, 65, 90, 58, 84]",18,3.0,6.0,Afternoon,3.0,Immediate Revision Needed
8,78,20,1,8,9,8,6,Science,"[82, 40, 88, 86, 91]",20,15.977294179731302,0.16554860174970035,Afternoon,1.0654493957326538,Immediate Revision Needed
17,79,36,1,8,5,7,3,Science,"[69, 42, 69, 45, 68]",6,24.195737660746854,13.591272620965345,Morning,5.902978053669896,Immediate Revision Needed
421,66,39,2,2,6,9,0,English,"[82, 89, 40, 74, 71]",27,20.924074474909492,0.8429109146555172,Evening,9.139297889076511,Immediate Revision Needed
282,45,12,0,8,8,6,4,Science,"[82, 61, 59, 47, 68]",19,2.833127967407438,13.882214267914053,Evening,5.883914880015726,Immediate Revision Needed
265,98,48,1,3,9,5,3,History,"[44, 90, 60, 51, 89]",12,15.0,6.0,Afternoon,2.0,Immediate Revision Needed
318,71,32,0,7,9,4,2,Science,"[94, 78, 43, 98, 64]",33,2.16793280263652,10.8190802925422,Afternoon,9.030499872030894,Immediate Revision Needed
211,45,45,0,8,1,3,0,History,"[51, 86, 96, 79, 75]",29,26.70318476104616,11.320409923149967,Evening,5.0255413251389065,Immediate Revision Needed
183,90,40,0,0,7,8,2,Programming,"[94, 79, 60, 41, 76]",29,15.72992929122219,11.902840199504709,Evening,7.10940652076653,Immediate Revision Needed
333,62,25,1,10,4,5,4,Programming,"[89, 88, 59, 91, 52]",12,5.117349583033484,10.982758462243552,Morning,2.1094868425482596,Immediate Revision Needed
19,42,26,2,10,5,5,6,History,"[72, 56, 87, 50, 52]",13,29.12354846538974,13.008415321946464,Evening,5.989821979246259,Immediate Revision Needed
448,63,55,1,6,5,8,4,Math,"[62, 69, 64, 67, 73]",28,23.0,12.0,Morning,7.0,Immediate Revision Needed
19,42,26,2,10,5,5,6,History,"[72, 56, 87, 50, 52]",13,29.0,13.0,Evening,6.0,Immediate Revision Needed
216,59,52,4,7,9,8,5,English,"[93, 53, 79, 98, 94]",14,6.609027370640511,2.652510433135888,Afternoon,4.906794019571565,Moderate Revision Needed
484,79,55,4,12,1,1,1,Programming,"[81, 48, 81, 70, 46]",20,1.0,5.0,Afternoon,2.0,Immediate Revision Needed
69,67,5,3,12,0,4,1,Science,"[43, 67, 51, 77, 90]",10,27.84679052480725,0.0,Afternoon,1.269908569908004,Immediate Revision Needed
434,74,57,4,9,6,4,2,Programming,"[45, 95, 97, 85, 83]",27,24.0,11.0,Morning,9.0,Immediate Revision Needed
368,63,30,1,12,6,1,5,History,"[40, 81, 57, 87, 79]",18,10.0,8.0,Evening,7.0,Moderate Revision Needed
84,45,33,4,6,3,9,3,English,"[45, 40, 86, 62, 97]",19,29.0,8.0,Afternoon,7.0,Immediate Revision Needed
62,89,30,3,1,6,4,4,English,"[63, 81, 43, 42, 73]",20,13.0,10.0,Morning,4.0,Moderate Revision Needed
139,98,28,2,13,3,8,5,History,"[89, 66, 93, 89, 74]",8,16.229595177649074,5.238599024097374,Morning,2.8639500877045205,Immediate Revision Needed
273,71,13,3,10,0,6,6,History,"[54, 79, 51, 61, 61]",14,17.0,9.0,Afternoon,6.0,Moderate Revision Needed
286,94,26,2,4,8,3,0,History,"[95, 87, 66, 92, 62]",11,29.0,12.0,Morning,8.0,Immediate Revision Needed
361,55,16,1,1,0,8,2,Math,"[95, 77, 67, 41, 77]",18,29.0,14.0,Evening,9.0,Immediate Revision Needed
355,94,16,0,4,2,2,4,History,"[79, 62, 95, 45, 61]",12,1.0,10.0,Morning,4.0,Moderate Revision Needed
457,91,32,4,5,8,3,4,English,"[88, 90, 57, 74, 92]",30,9.0,4.0,Afternoon,8.0,Low Urgency
279,83,41,4,1,1,3,5,English,"[69, 52, 52, 41, 76]",16,14.0,8.0,Afternoon,2.0,Immediate Revision Needed
13,50,19,3,8,0,6,1,History,"[72, 89, 77, 66, 73]",38,25.0,11.0,Afternoon,7.0,Immediate Revision Needed
183,90,40,0,0,7,8,2,Programming,"[94, 79, 60, 41, 76]",29,16.0,12.0,Evening,7.0,Immediate Revision Needed
369,91,12,2,13,7,7,3,Programming,"[72, 51, 47, 63, 55]",32,9.0,14.0,Morning,6.0,Immediate Revision Needed
382,68,24,4,2,9,7,5,English,"[69, 42, 97, 60, 64]",30,12.729273468111886,9.208324356048351,Morning,3.804107204294507,Moderate Revision Needed
116,99,58,4,6,9,7,2,Math,"[56, 41, 45, 97, 44]",30,26.77827028729124,1.496498480191718,Afternoon,5.996010826474598,Immediate Revision Needed
224,72,45,0,13,0,2,4,History,"[56, 74, 76, 58, 83]",21,1.0,1.0,Morning,1.0,Immediate Revision Needed
73,83,58,2,6,8,3,3,History,"[96, 87, 98, 86, 93]",27,6.58313824512306,13.22611342317429,Evening,4.101923945684586,Immediate Revision Needed
471,85,9,1,3,1,4,6,English,"[91, 58, 52, 81, 60]",6,13.942124969935858,5.519145491755981,Afternoon,0.9185353651200863,Immediate Revision Needed
154,62,47,2,13,0,4,3,Science,"[90, 85, 81, 56, 48]",32,7.049934357758651,13.247110871857492,Afternoon,7.926616466103497,Immediate Revision Needed
46,83,39,0,0,0,1,6,Science,"[89, 40, 97, 65, 84]",18,9.214962502040569,11.971452896950387,Morning,4.919837313082126,Immediate Revision Needed
83,41,26,0,4,6,4,0,Math,"[79, 54, 71, 78, 98]",18,23.451322309212973,8.083622163348426,Morning,6.984929693490977,Immediate Revision Needed
134,56,53,2,1,8,5,4,History,"[84, 67, 40, 88, 84]",31,3.4232559999984233,11.819813877130565,Morning,2.016308882803699,Immediate Revision Needed
177,54,8,4,1,8,8,4,History,"[74, 78, 61, 80, 93]",16,11.0,4.0,Evening,2.0,Immediate Revision Needed
166,86,21,4,6,8,5,1,Programming,"[77, 60, 87, 68, 44]",38,25.043153967222914,8.320433811679104,Morning,7.220152663920145,Immediate Revision Needed
174,78,55,2,13,5,2,6,History,"[75, 85, 81, 88, 81]",15,1.6454246251212337,9.02736535519846,Evening,4.948171836825496,Moderate Revision Needed
86,81,7,1,2,5,4,6,Programming,"[80, 68, 48, 52, 45]",35,26.426067866092307,6.059797803371871,Evening,9.058342957089417,Immediate Revision Needed
374,77,45,1,7,3,9,1,Math,"[93, 81, 48, 65, 59]",13,16.055071287120704,8.825634461699753,Afternoon,1.1838721154535126,Immediate Revision Needed
394,72,51,1,12,8,5,1,English,"[84, 77, 68, 44, 48]",6,15.0,6.0,Afternoon,1.0,Immediate Revision Needed
164,74,39,3,8,4,4,2,Science,"[54, 40, 94, 42, 53]",31,6.0,13.0,Afternoon,6.0,Immediate Revision Needed
249,63,57,3,9,4,2,0,Programming,"[57, 41, 47, 50, 72]",34,18.0,6.0,Afternoon,6.0,Moderate Revision Needed
135,47,32,0,6,3,6,0,History,"[43, 46, 88, 48, 75]",16,7.68805735848889,14.208576434375917,Afternoon,5.8126567651354675,Immediate Revision Needed
386,41,33,3,8,4,4,0,Programming,"[64, 60, 63, 96, 97]",28,13.273384306507769,5.810850914228715,Morning,3.0209661051862957,Immediate Revision Needed
170,44,30,4,13,8,8,1,Math,"[43, 51, 99, 66, 95]",5,23.307996464567932,4.283194929230709,Morning,3.797370237827243,Immediate Revision Needed
376,59,31,0,1,3,1,2,Math,"[44, 42, 97, 66, 55]",24,23.0,7.0,Evening,2.0,Immediate Revision Needed
413,69,29,3,1,0,9,2,Science,"[73, 65, 86, 44, 65]",23,1.0,9.0,Evening,1.0,Immediate Revision Needed
75,86,29,2,6,8,9,6,History,"[60, 93, 60, 47, 88]",11,22.0,9.0,Evening,4.0,Immediate Revision Needed
114,64,27,2,7,8,1,1,Science,"[68, 63, 57, 49, 80]",15,19.0,14.0,Morning,7.0,Immediate Revision Needed
99,54,34,0,10,2,8,2,History,"[49, 64, 59, 70, 43]",10,13.096326752547442,6.118571136947098,Afternoon,7.806997497028241,Moderate Revision Needed
462,42,38,2,13,6,3,3,Science,"[66, 66, 54, 47, 46]",21,17.80750257295322,2.944425323064734,Evening,6.0111423670312485,Moderate Revision Needed
391,75,22,3,14,9,6,2,History,"[49, 64, 91, 88, 47]",24,29.0,11.0,Afternoon,7.0,Immediate Revision Needed
105,79,30,3,7,6,5,6,Programming,"[88, 51, 92, 50, 44]",31,6.0,3.0,Evening,2.0,Immediate Revision Needed
115,99,14,4,9,2,5,6,English,"[96, 47, 65, 68, 49]",33,22.0,9.0,Evening,1.0,Immediate Revision Needed
418,93,37,1,11,2,9,6,Programming,"[74, 56, 74, 58, 59]",39,18.0,1.0,Afternoon,6.0,Moderate Revision Needed
26,77,46,3,1,0,2,2,Math,"[83, 90, 68, 98, 73]",24,9.64649526831443,1.0324383760606286,Morning,3.0474948127132473,Immediate Revision Needed
458,60,35,1,10,7,7,0,Science,"[98, 65, 55, 45, 96]",17,10.0,11.0,Afternoon,9.0,Immediate Revision Needed
410,94,15,1,9,2,3,5,Science,"[66, 52, 88, 70, 92]",32,6.0,9.0,Evening,2.0,Immediate Revision Needed
93,73,33,4,14,1,5,5,English,"[72, 53, 73, 94, 43]",17,12.0,8.0,Morning,3.0,Immediate Revision Needed
431,87,9,0,14,8,9,0,English,"[49, 77, 57, 89, 44]",29,18.272134283874955,13.707480390941388,Evening,5.110811324947571,Immediate Revision Needed
90,57,55,3,6,2,7,4,History,"[65, 54, 75, 71, 71]",23,25.0,1.0,Afternoon,9.0,Immediate Revision Needed
337,74,39,3,9,6,5,0,English,"[85, 47, 47, 98, 65]",7,10.0,12.0,Afternoon,8.0,Immediate Revision Needed
489,87,54,0,11,9,1,3,Math,"[63, 56, 71, 55, 55]",23,4.873041721623392,6.849107599189687,Evening,2.991163322275792,Immediate Revision Needed
422,73,5,3,3,4,4,5,Programming,"[75, 52, 45, 97, 53]",26,25.501235377971106,11.183331144912787,Afternoon,9.096725145896032,Immediate Revision Needed
434,74,57,4,9,6,4,2,Programming,"[45, 95, 97, 85, 83]",27,23.795933786538654,10.966066460383425,Morning,9.151440632987917,Immediate Revision Needed
106,60,30,2,2,2,9,4,Science,"[66, 51, 56, 45, 72]",29,2.7785929497315127,3.7293219211423714,Afternoon,5.841159997688814,Moderate Revision Needed
94,49,18,3,13,5,3,5,Science,"[63, 98, 68, 58, 45]",24,23.265998212828897,0.0,Evening,2.981032931791868,Immediate Revision Needed
112,63,34,1,4,4,7,3,History,"[46, 54, 62, 53, 62]",15,19.21526182115404,2.1587088503897576,Morning,8.72394291908003,Moderate Revision Needed
95,75,32,0,3,6,2,5,History,"[96, 72, 88, 79, 58]",39,17.0,12.0,Morning,8.0,Immediate Revision Needed
12,50,27,3,8,6,4,3,English,"[91, 80, 50, 95, 93]",20,10.0,6.0,Evening,3.0,Immediate Revision Needed
397,87,14,4,3,7,3,4,Science,"[83, 51, 78, 65, 52]",17,22.0,8.0,Morning,9.0,Immediate Revision Needed
34,83,57,1,11,5,3,1,English,"[67, 81, 82, 60, 63]",6,20.326751746537475,4.479754448000759,Afternoon,8.15163566575586,Moderate Revision Needed
44,86,34,0,8,5,5,6,English,"[57, 84, 91, 68, 59]",22,13.0,1.0,Afternoon,9.0,Moderate Revision Needed
43,54,56,4,9,5,6,5,Science,"[78, 66, 65, 53, 56]",18,29.0,2.0,Afternoon,5.0,Immediate Revision Needed
330,96,25,2,10,4,3,4,Math,"[68, 44, 91, 64, 80]",23,16.0,13.0,Afternoon,7.0,Immediate Revision Needed
168,42,12,3,4,7,9,2,English,"[46, 42, 84, 86, 59]",10,17.0,0.0,Afternoon,3.0,Immediate Revision Needed
498,63,42,2,0,7,7,1,English,"[84, 42, 51, 42, 81]",22,27.0,0.0,Morning,8.0,Immediate Revision Needed
377,74,58,0,11,5,1,6,Math,"[88, 54, 74, 51, 80]",32,18.275104377741528,3.84770719463205,Evening,4.016482241684511,Moderate Revision Needed
98,87,53,2,1,9,2,3,Science,"[58, 51, 55, 98, 82]",33,25.69728872711296,4.974985894034172,Evening,4.881537095067958,Immediate Revision Needed
257,78,33,3,2,0,5,2,English,"[70, 53, 63, 89, 88]",30,26.955783942672156,0.12192623403475099,Evening,3.0029019366004754,Immediate Revision Needed
101,53,56,1,6,3,7,6,History,"[90, 96, 76, 47, 46]",35,7.0,6.0,Morning,2.0,Immediate Revision Needed
427,86,32,2,10,6,3,0,Math,"[47, 63, 54, 82, 70]",26,12.0,7.0,Evening,4.0,Moderate Revision Needed
179,65,54,3,1,2,7,2,English,"[62, 55, 42, 69, 96]",16,29.0,6.0,Morning,2.0,Immediate Revision Needed
445,99,13,2,8,2,2,4,English,"[62, 53, 72, 57, 88]",27,19.0,3.0,Morning,3.0,Immediate Revision Needed
417,90,17,0,12,0,6,1,English,"[54, 58, 82, 86, 83]",38,20.0,3.0,Morning,2.0,Immediate Revision Needed
371,88,32,3,0,9,2,2,Math,"[48, 86, 55, 95, 51]",32,4.430106572928852,12.543481247864559,Morning,1.0957846284916022,Immediate Revision Needed
383,57,17,2,13,6,9,5,Programming,"[59, 88, 91, 61, 60]",12,23.850230655113982,6.865143317219078,Evening,2.0739827658777212,Immediate Revision Needed
181,99,15,4,4,4,8,6,History,"[62, 52, 71, 85, 91]",20,18.842759321500615,7.399285860278953,Afternoon,3.287272012613974,Immediate Revision Needed
178,54,57,3,3,1,5,3,Programming,"[44, 81, 62, 56, 51]",30,6.0,1.0,Afternoon,4.0,Moderate Revision Needed
396,60,6,0,3,7,3,0,Programming,"[99, 90, 69, 50, 67]",16,23.0,1.0,Morning,5.0,Immediate Revision Needed
412,85,30,2,10,9,8,5,English,"[61, 97, 88, 62, 64]",37,26.10112943656027,1.0891118538282112,Morning,9.053765321268221,Immediate Revision Needed
294,91,10,3,7,2,8,0,Programming,"[83, 97, 73, 98, 59]",38,22.281291085303288,11.097145337637155,Morning,8.965704417477282,Immediate Revision Needed
461,72,30,0,0,8,1,6,Programming,"[78, 93, 41, 65, 98]",32,15.587011004223848,5.644019686665396,Evening,6.784075476408612,Moderate Revision Needed
185,78,25,3,13,3,1,3,English,"[93, 72, 69, 56, 82]",15,22.351533550347032,1.1361845082927333,Morning,8.878520686334728,Immediate Revision Needed
384,85,32,2,6,5,5,0,Science,"[72, 91, 77, 54, 97]",10,18.0,12.0,Morning,3.0,Immediate Revision Needed
457,91,32,4,5,8,3,4,English,"[88, 90, 57, 74, 92]",30,9.253948634438416,4.116041717962422,Afternoon,8.008649954956843,Low Urgency
252,88,18,1,1,7,4,1,Programming,"[49, 42, 84, 66, 74]",15,13.951840251125057,3.3199108277057308,Morning,0.7968757125747994,Immediate Revision Needed
258,41,47,1,5,6,3,5,History,"[71, 75, 71, 94, 54]",11,15.0,0.0,Morning,1.0,Immediate Revision Needed
39,81,8,1,10,7,7,0,History,"[93, 95, 94, 66, 73]",24,14.768136898482066,14.49021066938861,Afternoon,1.0616010493931065,Immediate Revision Needed
336,81,40,0,4,3,7,2,Programming,"[47, 89, 66, 84, 62]",25,5.0,5.0,Evening,1.0,Immediate Revision Needed
16,75,6,4,0,8,8,5,Programming,"[53, 49, 85, 52, 70]",29,28.0,11.0,Evening,2.0,Immediate Revision Needed
325,57,48,3,2,4,4,3,Math,"[42, 67, 42, 84, 93]",39,7.0,6.0,Afternoon,1.0,Immediate Revision Needed
259,42,15,2,12,6,7,2,Science,"[82, 97, 74, 42, 55]",5,17.9029294093969,7.7769701132626965,Evening,8.007146645168767,Moderate Revision Needed
223,78,16,4,12,4,2,3,History,"[84, 78, 71, 97, 91]",8,21.0,0.0,Afternoon,8.0,Immediate Revision Needed
180,81,49,1,13,4,2,5,Programming,"[61, 48, 68, 86, 76]",28,14.0,12.0,Evening,1.0,Immediate Revision Needed
484,79,55,4,12,1,1,1,Programming,"[81, 48, 81, 70, 46]",20,0.7721483705482524,5.3555897549291025,Afternoon,2.141704774342846,Immediate Revision Needed
23,63,26,0,6,1,4,3,English,"[96, 51, 50, 76, 64]",14,8.0,13.0,Afternoon,2.0,Immediate Revision Needed
357,80,36,1,6,9,3,5,Math,"[93, 47, 80, 88, 74]",16,1.0,6.0,Evening,4.0,Moderate Revision Needed
167,53,30,1,3,5,1,0,Programming,"[88, 49, 67, 60, 89]",23,23.091452745250898,2.776257054399123,Evening,3.957750301578408,Immediate Revision Needed
362,42,28,2,13,3,6,3,English,"[94, 76, 90, 91, 43]",27,17.238392514878033,1.6765761858844486,Afternoon,2.054482805309588,Immediate Revision Needed
341,65,51,3,5,6,4,6,History,"[78, 52, 71, 89, 68]",17,11.0,11.0,Afternoon,9.0,Immediate Revision Needed
432,58,42,0,2,1,6,0,Programming,"[92, 68, 78, 99, 73]",5,6.0,8.0,Evening,6.0,Moderate Revision Needed
52,90,54,4,7,0,3,4,History,"[51, 65, 90, 58, 84]",18,2.9879541414265947,6.080029677742852,Afternoon,3.0088388833125683,Immediate Revision Needed
334,70,15,4,12,1,6,0,English,"[56, 93, 75, 72, 40]",24,8.563671791332897,12.03224556357699,Afternoon,4.949708501974889,Immediate Revision Needed
204,61,16,4,14,4,4,0,Science,"[40, 68, 96, 61, 55]",7,3.0,10.0,Morning,3.0,Immediate Revision Needed
131,63,20,2,9,1,5,2,Programming,"[49, 92, 54, 98, 61]",7,17.36184805036913,3.1146659704496265,Morning,1.8996969227355263,Immediate Revision Needed
94,49,18,3,13,5,3,5,Science,"[63, 98, 68, 58, 45]",24,23.0,0.0,Evening,3.0,Immediate Revision Needed
59,64,59,4,5,6,2,0,Science,"[43, 97, 54, 74, 76]",7,4.83882714965238,2.733868595823084,Afternoon,7.992500645836647,Low Urgency
69,67,5,3,12,0,4,1,Science,"[43, 67, 51, 77, 90]",10,28.0,0.0,Afternoon,1.0,Immediate Revision Needed
123,40,23,0,3,4,5,3,Programming,"[68, 86, 77, 59, 66]",21,3.9196543215098343,10.984293359648651,Morning,9.158293633662634,Immediate Revision Needed
285,43,5,0,8,8,8,5,Science,"[46, 55, 84, 98, 86]",7,7.0,3.0,Morning,7.0,Moderate Revision Needed
345,99,19,4,10,3,4,3,Science,"[48, 91, 49, 83, 70]",17,21.442180036612015,12.980881448494527,Afternoon,0.9941321001919218,Immediate Revision Needed
435,88,27,0,6,4,8,2,Programming,"[43, 68, 62, 45, 71]",27,27.0,8.0,Morning,1.0,Immediate Revision Needed
154,62,47,2,13,0,4,3,Science,"[90, 85, 81, 56, 48]",32,7.0,13.0,Afternoon,8.0,Immediate Revision Needed
76,74,44,2,9,6,6,2,History,"[55, 98, 94, 70, 81]",36,24.0,2.0,Afternoon,6.0,Immediate Revision Needed
231,80,35,4,0,7,9,2,History,"[98, 96, 79, 84, 98]",13,3.934351634967485,0.07389747424464209,Evening,6.108544462216173,Moderate Revision Needed
447,76,5,4,14,9,4,5,History,"[58, 86, 44, 86, 91]",22,25.0,3.0,Morning,3.0,Immediate Revision Needed
189,43,13,3,0,5,5,2,Math,"[53, 78, 94, 86, 93]",32,8.0,12.0,Evening,3.0,Immediate Revision Needed
272,76,46,0,2,0,9,3,History,"[58, 40, 46, 43, 40]",37,20.0,10.0,Morning,9.0,Moderate Revision Needed
237,48,9,1,4,7,2,5,Math,"[42, 69, 40, 69, 84]",36,15.0,14.0,Evening,9.0,Immediate Revision Needed
488,93,42,3,7,5,2,3,Programming,"[91, 49, 41, 41, 99]",27,6.0,7.0,Afternoon,9.0,Moderate Revision Needed
118,84,40,0,11,2,4,2,Programming,"[59, 80, 88, 66, 88]",39,19.0,7.0,Morning,6.0,Moderate Revision Needed
444,74,18,4,12,7,6,2,English,"[81, 42, 48, 99, 51]",25,6.980828579246994,3.8511403351795828,Morning,9.171639120886582,Low Urgency
13,50,19,3,8,0,6,1,History,"[72, 89, 77, 66, 73]",38,24.88411144289731,10.832499433704957,Afternoon,7.078611385309358,Immediate Revision Needed
326,79,49,4,7,9,4,4,Science,"[73, 55, 61, 71, 77]",10,24.211154524003987,11.088076541256278,Morning,1.1175505222680737,Immediate Revision Needed
92,83,26,0,1,9,3,5,Programming,"[91, 74, 79, 53, 97]",36,19.327199518161443,5.763391820622787,Afternoon,6.067675082299061,Moderate Revision Needed
127,63,49,3,12,4,6,1,Math,"[54, 66, 49, 48, 72]",10,23.0,1.0,Morning,1.0,Immediate Revision Needed
117,99,9,0,6,2,4,6,Math,"[67, 80, 44, 57, 65]",20,28.0,11.0,Morning,7.0,Immediate Revision Needed
474,71,21,1,8,9,6,6,History,"[61, 71, 55, 57, 44]",37,3.0,5.0,Evening,2.0,Immediate Revision Needed
194,84,52,3,10,4,8,0,English,"[73, 90, 52, 93, 40]",29,27.426851671356562,0.0,Afternoon,1.9439984790166311,Immediate Revision Needed
58,43,32,2,5,5,2,3,Math,"[85, 67, 85, 96, 66]",22,3.0,14.0,Evening,3.0,Immediate Revision Needed
364,63,57,0,12,8,4,6,Math,"[97, 52, 91, 97, 71]",9,10.396370327586274,4.1179480649818005,Evening,2.0623529682100323,Immediate Revision Needed
413,69,29,3,1,0,9,2,Science,"[73, 65, 86, 44, 65]",23,0.706537042575322,9.430777264766649,Evening,1.0928876542310155,Immediate Revision Needed
370,50,54,1,10,0,1,4,Programming,"[89, 43, 77, 83, 66]",22,23.0,2.0,Afternoon,5.0,Immediate Revision Needed
269,67,50,4,10,7,7,6,Science,"[57, 95, 62, 50, 60]",22,24.0,6.0,Morning,1.0,Immediate Revision Needed
47,94,59,3,14,9,6,0,History,"[59, 91, 62, 49, 98]",38,13.0,0.0,Evening,8.0,Moderate Revision Needed
350,51,58,0,14,2,4,2,History,"[72, 84, 53, 96, 96]",26,27.0,2.0,Morning,4.0,Immediate Revision Needed
196,82,22,4,4,7,7,3,Science,"[87, 88, 92, 68, 78]",23,9.0,14.0,Afternoon,6.0,Immediate Revision Needed
500,99,28,3,4,2,8,4,Math,"[55, 41, 99, 93, 69]",29,21.12389234956797,1.05628499861359,Evening,2.106234384647796,Immediate Revision Needed
335,69,41,0,8,4,8,3,Math,"[54, 52, 56, 63, 97]",8,8.574251937109493,13.01221889978468,Afternoon,4.002987845739279,Immediate Revision Needed
237,48,9,1,4,7,2,5,Math,"[42, 69, 40, 69, 84]",36,14.847383112332208,13.987814215189907,Evening,8.804119388229148,Immediate Revision Needed
264,56,14,1,8,0,5,3,History,"[73, 94, 67, 44, 98]",10,3.0,12.0,Evening,9.0,Immediate Revision Needed
444,74,18,4,12,7,6,2,English,"[81, 42, 48, 99, 51]",25,7.0,4.0,Morning,9.0,Low Urgency
176,48,11,0,13,8,2,0,Science,"[60, 48, 45, 90, 84]",29,3.1457450312246396,3.821070911318536,Afternoon,6.169789755382123,Moderate Revision Needed
305,45,7,4,12,8,7,4,English,"[85, 71, 44, 77, 49]",32,21.0,4.0,Morning,1.0,Immediate Revision Needed
342,87,45,4,11,6,1,6,History,"[85, 69, 57, 52, 82]",7,4.0,3.0,Evening,7.0,Moderate Revision Needed
467,93,16,4,4,4,9,5,Programming,"[68, 86, 51, 76, 69]",15,14.068763353910919,0.11678419607811619,Evening,8.9708537294323,Moderate Revision Needed
150,73,5,3,12,2,1,4,English,"[87, 94, 49, 57, 77]",30,10.0,8.0,Evening,7.0,Moderate Revision Needed
125,46,5,2,5,7,3,3,Programming,"[59, 74, 86, 41, 69]",33,25.0,13.0,Evening,8.0,Immediate Revision Needed
287,50,56,4,10,4,6,0,History,"[63, 48, 74, 90, 59]",22,23.64098304605544,9.02100105703778,Evening,4.04855721889299,Immediate Revision Needed
51,76,17,1,2,1,6,2,Math,"[50, 95, 90, 60, 74]",26,8.0,12.0,Evening,3.0,Immediate Revision Needed
354,98,15,1,10,3,2,5,English,"[71, 97, 68, 60, 60]",20,7.0,4.0,Afternoon,4.0,Moderate Revision Needed
428,72,21,0,0,9,7,0,Math,"[48, 78, 84, 41, 47]",25,9.857092522920375,11.846139122065951,Afternoon,4.891962376746247,Immediate Revision Needed
143,97,37,1,12,5,5,0,English,"[67, 56, 82, 96, 80]",17,19.0,10.0,Afternoon,6.0,Moderate Revision Needed
471,85,9,1,3,1,4,6,English,"[91, 58, 52, 81, 60]",6,14.0,5.0,Afternoon,1.0,Immediate Revision Needed
400,47,49,2,3,4,4,2,English,"[60, 95, 86, 73, 94]",39,2.0,0.0,Afternoon,4.0,Moderate Revision Needed
126,48,9,4,8,3,7,1,Programming,"[92, 73, 61, 42, 45]",24,11.415587368482523,9.642538701071004,Evening,4.969458586234718,Moderate Revision Needed
321,80,37,3,12,9,6,4,Math,"[96, 99, 65, 53, 70]",14,7.0,3.0,Afternoon,7.0,Moderate Revision Needed
20,61,55,2,7,5,6,4,Science,"[89, 50, 70, 67, 83]",16,9.0,12.0,Morning,3.0,Immediate Revision Needed
